"tstat","ptype","value","n","tau","EY","B","R","H0A","H0Y","seed"
"T13","rho.sharp",0.035,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T13","rho.oracle",0.67,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T13","rho.plug",0.68,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T21","rho.sharp",0.025,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T21","rho.oracle",0.375,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T21","rho.plug",0.365,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T22","rho.sharp",0.025,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T22","rho.oracle",0.37,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T22","rho.plug",0.365,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T23","rho.sharp",0.035,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T23","rho.oracle",0.71,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T23","rho.plug",0.725,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T31","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T31","rho.oracle",0.19,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T31","rho.plug",0.165,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T32","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T32","rho.oracle",0.22,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T32","rho.plug",0.21,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T33","rho.sharp",0.11,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T33","rho.oracle",0.705,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T33","rho.plug",0.715,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T41","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T41","rho.oracle",0.19,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T41","rho.plug",0.165,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T42","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T42","rho.oracle",0.22,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T42","rho.plug",0.21,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T43","rho.sharp",0.11,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T43","rho.oracle",0.705,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T43","rho.plug",0.715,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000141
"T11","rho.sharp",0.95,20,5,0.5,200,100,TRUE,TRUE,8000142
"T11","rho.oracle",0.965,20,5,0.5,200,100,TRUE,TRUE,8000142
"T11","rho.plug",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T11","rho.adj",0.99,20,5,0.5,200,100,TRUE,TRUE,8000142
"T12","rho.sharp",0.925,20,5,0.5,200,100,TRUE,TRUE,8000142
"T12","rho.oracle",0.955,20,5,0.5,200,100,TRUE,TRUE,8000142
"T12","rho.plug",0.94,20,5,0.5,200,100,TRUE,TRUE,8000142
"T12","rho.adj",0.99,20,5,0.5,200,100,TRUE,TRUE,8000142
"T13","rho.sharp",0.97,20,5,0.5,200,100,TRUE,TRUE,8000142
"T13","rho.oracle",0.99,20,5,0.5,200,100,TRUE,TRUE,8000142
"T13","rho.plug",0.965,20,5,0.5,200,100,TRUE,TRUE,8000142
"T13","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T21","rho.sharp",0.935,20,5,0.5,200,100,TRUE,TRUE,8000142
"T21","rho.oracle",0.955,20,5,0.5,200,100,TRUE,TRUE,8000142
"T21","rho.plug",0.95,20,5,0.5,200,100,TRUE,TRUE,8000142
"T21","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T22","rho.sharp",0.93,20,5,0.5,200,100,TRUE,TRUE,8000142
"T22","rho.oracle",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T22","rho.plug",0.95,20,5,0.5,200,100,TRUE,TRUE,8000142
"T22","rho.adj",0.99,20,5,0.5,200,100,TRUE,TRUE,8000142
"T23","rho.sharp",0.95,20,5,0.5,200,100,TRUE,TRUE,8000142
"T23","rho.oracle",0.975,20,5,0.5,200,100,TRUE,TRUE,8000142
"T23","rho.plug",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T23","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T31","rho.sharp",0.945,20,5,0.5,200,100,TRUE,TRUE,8000142
"T31","rho.oracle",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T31","rho.plug",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T31","rho.adj",0.97,20,5,0.5,200,100,TRUE,TRUE,8000142
"T32","rho.sharp",0.93,20,5,0.5,200,100,TRUE,TRUE,8000142
"T32","rho.oracle",0.955,20,5,0.5,200,100,TRUE,TRUE,8000142
"T32","rho.plug",0.945,20,5,0.5,200,100,TRUE,TRUE,8000142
"T32","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T33","rho.sharp",0.965,20,5,0.5,200,100,TRUE,TRUE,8000142
"T33","rho.oracle",0.985,20,5,0.5,200,100,TRUE,TRUE,8000142
"T33","rho.plug",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T33","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T41","rho.sharp",0.945,20,5,0.5,200,100,TRUE,TRUE,8000142
"T41","rho.oracle",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T41","rho.plug",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T41","rho.adj",0.97,20,5,0.5,200,100,TRUE,TRUE,8000142
"T42","rho.sharp",0.93,20,5,0.5,200,100,TRUE,TRUE,8000142
"T42","rho.oracle",0.955,20,5,0.5,200,100,TRUE,TRUE,8000142
"T42","rho.plug",0.945,20,5,0.5,200,100,TRUE,TRUE,8000142
"T42","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T43","rho.sharp",0.965,20,5,0.5,200,100,TRUE,TRUE,8000142
"T43","rho.oracle",0.985,20,5,0.5,200,100,TRUE,TRUE,8000142
"T43","rho.plug",0.96,20,5,0.5,200,100,TRUE,TRUE,8000142
"T43","rho.adj",0.98,20,5,0.5,200,100,TRUE,TRUE,8000142
"T11","rho.sharp",0.855,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T11","rho.oracle",0.805,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T11","rho.plug",0.9,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T11","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T12","rho.sharp",0.835,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T12","rho.oracle",0.805,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T12","rho.plug",0.89,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T12","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T13","rho.sharp",0.91,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T13","rho.oracle",0.88,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T13","rho.plug",0.96,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T13","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T21","rho.sharp",0.83,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T21","rho.oracle",0.81,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T21","rho.plug",0.91,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T21","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T22","rho.sharp",0.845,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T22","rho.oracle",0.805,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T22","rho.plug",0.905,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T22","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T23","rho.sharp",0.9,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T23","rho.oracle",0.85,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T23","rho.plug",0.94,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T23","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T31","rho.sharp",0.845,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T31","rho.oracle",0.81,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T31","rho.plug",0.895,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T31","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T32","rho.sharp",0.845,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T32","rho.oracle",0.81,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T32","rho.plug",0.9,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T32","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T33","rho.sharp",0.905,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T33","rho.oracle",0.875,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T33","rho.plug",0.945,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T33","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T41","rho.sharp",0.845,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T41","rho.oracle",0.81,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T41","rho.plug",0.895,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T41","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T42","rho.sharp",0.845,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T42","rho.oracle",0.81,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T42","rho.plug",0.9,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T42","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T43","rho.sharp",0.905,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T43","rho.oracle",0.875,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T43","rho.plug",0.945,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T43","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000142
"T11","rho.sharp",0.435,20,5,0.5,200,100,FALSE,TRUE,8000142
"T11","rho.oracle",0.995,20,5,0.5,200,100,FALSE,TRUE,8000142
"T11","rho.plug",0.975,20,5,0.5,200,100,FALSE,TRUE,8000142
"T11","rho.adj",1,20,5,0.5,200,100,FALSE,TRUE,8000142
"T12","rho.sharp",0.265,20,5,0.5,200,100,FALSE,TRUE,8000142
"T12","rho.oracle",0.97,20,5,0.5,200,100,FALSE,TRUE,8000142
"T12","rho.plug",0.95,20,5,0.5,200,100,FALSE,TRUE,8000142
"T12","rho.adj",0.99,20,5,0.5,200,100,FALSE,TRUE,8000142
"T13","rho.sharp",0.92,20,5,0.5,200,100,FALSE,TRUE,8000142
"T13","rho.oracle",0.99,20,5,0.5,200,100,FALSE,TRUE,8000142
"T13","rho.plug",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T13","rho.adj",1,20,5,0.5,200,100,FALSE,TRUE,8000142
"T21","rho.sharp",0.805,20,5,0.5,200,100,FALSE,TRUE,8000142
"T21","rho.oracle",0.96,20,5,0.5,200,100,FALSE,TRUE,8000142
"T21","rho.plug",0.915,20,5,0.5,200,100,FALSE,TRUE,8000142
"T21","rho.adj",0.97,20,5,0.5,200,100,FALSE,TRUE,8000142
"T22","rho.sharp",0.75,20,5,0.5,200,100,FALSE,TRUE,8000142
"T22","rho.oracle",0.96,20,5,0.5,200,100,FALSE,TRUE,8000142
"T22","rho.plug",0.905,20,5,0.5,200,100,FALSE,TRUE,8000142
"T22","rho.adj",0.94,20,5,0.5,200,100,FALSE,TRUE,8000142
"T23","rho.sharp",0.86,20,5,0.5,200,100,FALSE,TRUE,8000142
"T23","rho.oracle",0.975,20,5,0.5,200,100,FALSE,TRUE,8000142
"T23","rho.plug",0.965,20,5,0.5,200,100,FALSE,TRUE,8000142
"T23","rho.adj",0.98,20,5,0.5,200,100,FALSE,TRUE,8000142
"T31","rho.sharp",0.74,20,5,0.5,200,100,FALSE,TRUE,8000142
"T31","rho.oracle",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T31","rho.plug",0.965,20,5,0.5,200,100,FALSE,TRUE,8000142
"T31","rho.adj",0.99,20,5,0.5,200,100,FALSE,TRUE,8000142
"T32","rho.sharp",0.595,20,5,0.5,200,100,FALSE,TRUE,8000142
"T32","rho.oracle",0.955,20,5,0.5,200,100,FALSE,TRUE,8000142
"T32","rho.plug",0.925,20,5,0.5,200,100,FALSE,TRUE,8000142
"T32","rho.adj",0.97,20,5,0.5,200,100,FALSE,TRUE,8000142
"T33","rho.sharp",0.91,20,5,0.5,200,100,FALSE,TRUE,8000142
"T33","rho.oracle",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T33","rho.plug",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T33","rho.adj",0.99,20,5,0.5,200,100,FALSE,TRUE,8000142
"T41","rho.sharp",0.74,20,5,0.5,200,100,FALSE,TRUE,8000142
"T41","rho.oracle",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T41","rho.plug",0.965,20,5,0.5,200,100,FALSE,TRUE,8000142
"T41","rho.adj",0.99,20,5,0.5,200,100,FALSE,TRUE,8000142
"T42","rho.sharp",0.595,20,5,0.5,200,100,FALSE,TRUE,8000142
"T42","rho.oracle",0.955,20,5,0.5,200,100,FALSE,TRUE,8000142
"T42","rho.plug",0.925,20,5,0.5,200,100,FALSE,TRUE,8000142
"T42","rho.adj",0.97,20,5,0.5,200,100,FALSE,TRUE,8000142
"T43","rho.sharp",0.91,20,5,0.5,200,100,FALSE,TRUE,8000142
"T43","rho.oracle",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T43","rho.plug",0.985,20,5,0.5,200,100,FALSE,TRUE,8000142
"T43","rho.adj",0.99,20,5,0.5,200,100,FALSE,TRUE,8000142
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T11","rho.oracle",0.81,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T11","rho.plug",0.9,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T12","rho.oracle",0.78,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T12","rho.plug",0.895,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T13","rho.sharp",0.19,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T13","rho.oracle",0.89,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T13","rho.plug",0.95,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T21","rho.sharp",0.135,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T21","rho.oracle",0.81,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T21","rho.plug",0.925,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T22","rho.sharp",0.135,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T22","rho.oracle",0.825,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T22","rho.plug",0.91,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T23","rho.sharp",0.165,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T23","rho.oracle",0.865,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T23","rho.plug",0.945,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T31","rho.sharp",0.025,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T31","rho.oracle",0.815,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T31","rho.plug",0.905,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T32","rho.sharp",0.035,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T32","rho.oracle",0.82,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T32","rho.plug",0.91,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T33","rho.sharp",0.28,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T33","rho.oracle",0.89,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T33","rho.plug",0.96,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T41","rho.sharp",0.025,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T41","rho.oracle",0.815,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T41","rho.plug",0.905,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T42","rho.sharp",0.035,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T42","rho.oracle",0.82,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T42","rho.plug",0.91,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T43","rho.sharp",0.28,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T43","rho.oracle",0.89,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T43","rho.plug",0.96,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000142
"T11","rho.sharp",0.255,20,5,0.5,200,100,FALSE,FALSE,8000142
"T11","rho.oracle",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T11","rho.plug",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T11","rho.adj",0.99,20,5,0.5,200,100,FALSE,FALSE,8000142
"T12","rho.sharp",0.215,20,5,0.5,200,100,FALSE,FALSE,8000142
"T12","rho.oracle",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T12","rho.plug",0.98,20,5,0.5,200,100,FALSE,FALSE,8000142
"T12","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T13","rho.sharp",0.85,20,5,0.5,200,100,FALSE,FALSE,8000142
"T13","rho.oracle",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T13","rho.plug",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T13","rho.adj",0.99,20,5,0.5,200,100,FALSE,FALSE,8000142
"T21","rho.sharp",0.935,20,5,0.5,200,100,FALSE,FALSE,8000142
"T21","rho.oracle",0.975,20,5,0.5,200,100,FALSE,FALSE,8000142
"T21","rho.plug",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T21","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T22","rho.sharp",0.945,20,5,0.5,200,100,FALSE,FALSE,8000142
"T22","rho.oracle",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T22","rho.plug",0.995,20,5,0.5,200,100,FALSE,FALSE,8000142
"T22","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T23","rho.sharp",0.93,20,5,0.5,200,100,FALSE,FALSE,8000142
"T23","rho.oracle",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T23","rho.plug",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T23","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T31","rho.sharp",0.735,20,5,0.5,200,100,FALSE,FALSE,8000142
"T31","rho.oracle",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T31","rho.plug",0.98,20,5,0.5,200,100,FALSE,FALSE,8000142
"T31","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T32","rho.sharp",0.86,20,5,0.5,200,100,FALSE,FALSE,8000142
"T32","rho.oracle",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T32","rho.plug",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T32","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T33","rho.sharp",0.93,20,5,0.5,200,100,FALSE,FALSE,8000142
"T33","rho.oracle",0.99,20,5,0.5,200,100,FALSE,FALSE,8000142
"T33","rho.plug",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T33","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T41","rho.sharp",0.735,20,5,0.5,200,100,FALSE,FALSE,8000142
"T41","rho.oracle",0.97,20,5,0.5,200,100,FALSE,FALSE,8000142
"T41","rho.plug",0.98,20,5,0.5,200,100,FALSE,FALSE,8000142
"T41","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T42","rho.sharp",0.86,20,5,0.5,200,100,FALSE,FALSE,8000142
"T42","rho.oracle",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T42","rho.plug",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T42","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T43","rho.sharp",0.93,20,5,0.5,200,100,FALSE,FALSE,8000142
"T43","rho.oracle",0.99,20,5,0.5,200,100,FALSE,FALSE,8000142
"T43","rho.plug",0.985,20,5,0.5,200,100,FALSE,FALSE,8000142
"T43","rho.adj",1,20,5,0.5,200,100,FALSE,FALSE,8000142
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T11","rho.oracle",0.21,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T11","rho.plug",0.21,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T12","rho.oracle",0.16,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T12","rho.plug",0.165,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T13","rho.sharp",0.285,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T13","rho.oracle",0.95,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T13","rho.plug",0.99,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T21","rho.sharp",0.17,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T21","rho.oracle",0.685,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T21","rho.plug",0.74,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T22","rho.sharp",0.17,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T22","rho.oracle",0.67,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T22","rho.plug",0.74,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T23","rho.sharp",0.34,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T23","rho.oracle",0.965,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T23","rho.plug",0.99,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T31","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T31","rho.oracle",0.46,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T31","rho.plug",0.45,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T32","rho.sharp",0.015,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T32","rho.oracle",0.535,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T32","rho.plug",0.565,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T33","rho.sharp",0.51,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T33","rho.oracle",0.96,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T33","rho.plug",0.99,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T41","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T41","rho.oracle",0.46,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T41","rho.plug",0.45,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T42","rho.sharp",0.015,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T42","rho.oracle",0.535,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T42","rho.plug",0.565,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T43","rho.sharp",0.51,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T43","rho.oracle",0.96,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T43","rho.plug",0.99,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000142
"T11","rho.sharp",0.52,20,5,0.5,200,100,TRUE,TRUE,8000143
"T11","rho.oracle",0.42,20,5,0.5,200,100,TRUE,TRUE,8000143
"T11","rho.plug",0.42,20,5,0.5,200,100,TRUE,TRUE,8000143
"T11","rho.adj",0.5,20,5,0.5,200,100,TRUE,TRUE,8000143
"T12","rho.sharp",0.665,20,5,0.5,200,100,TRUE,TRUE,8000143
"T12","rho.oracle",0.59,20,5,0.5,200,100,TRUE,TRUE,8000143
"T12","rho.plug",0.625,20,5,0.5,200,100,TRUE,TRUE,8000143
"T12","rho.adj",0.68,20,5,0.5,200,100,TRUE,TRUE,8000143
"T13","rho.sharp",0.81,20,5,0.5,200,100,TRUE,TRUE,8000143
"T13","rho.oracle",0.775,20,5,0.5,200,100,TRUE,TRUE,8000143
"T13","rho.plug",0.75,20,5,0.5,200,100,TRUE,TRUE,8000143
"T13","rho.adj",0.76,20,5,0.5,200,100,TRUE,TRUE,8000143
"T21","rho.sharp",0.725,20,5,0.5,200,100,TRUE,TRUE,8000143
"T21","rho.oracle",0.67,20,5,0.5,200,100,TRUE,TRUE,8000143
